Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,t_Stop,Stop,NoGo_Feedback
117,1658741477848,25/07/2022 09:31:17,1658741477814,1,25/07/2022 10:31:17,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,57,17,6,IsTrue,button,timelimit_screen,200.06300000002375,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
118,1658741478849,25/07/2022 09:31:18,1658741478814,1,25/07/2022 10:31:18,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,59,12,1,Screen 1,button,timelimit_screen,999.9219999999914,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
119,1658741479846,25/07/2022 09:31:19,1658741479814,1,25/07/2022 10:31:19,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,59,12,2,Screen 2,button,timelimit_screen,999.9569999999949,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
120,1658741481046,25/07/2022 09:31:21,1658741481014,1,25/07/2022 10:31:21,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,59,12,3,TEST,gosignal,gonogo,1200.018000000011,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
121,1658741481244,25/07/2022 09:31:21,1658741481214,1,25/07/2022 10:31:21,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,59,12,6,IsTrue,button,timelimit_screen,199.99700000000303,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
122,1658741482246,25/07/2022 09:31:22,1658741482214,1,25/07/2022 10:31:22,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,38,18,1,Screen 1,button,timelimit_screen,999.9559999999765,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
123,1658741483245,25/07/2022 09:31:23,1658741483214,1,25/07/2022 10:31:23,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,38,18,2,Screen 2,button,timelimit_screen,999.9770000000135,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
124,1658741484026,25/07/2022 09:31:24,1658741483994,1,25/07/2022 10:31:23,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,38,18,3,TEST,Zone2,response_keyboard_single,772.2000000001863,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
125,1658741484595,25/07/2022 09:31:24,1658741484564,1,25/07/2022 10:31:24,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,38,18,6,IsTrue,button,timelimit_screen,200.02599999998347,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
126,1658741485597,25/07/2022 09:31:25,1658741485564,1,25/07/2022 10:31:25,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,20,13,1,Screen 1,button,timelimit_screen,999.9839999999967,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
127,1658741486596,25/07/2022 09:31:26,1658741486564,1,25/07/2022 10:31:26,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,20,13,2,Screen 2,button,timelimit_screen,999.948000000004,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
128,1658741487747,25/07/2022 09:31:27,1658741487714,1,25/07/2022 10:31:27,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,20,13,3,TEST,gosignal,gonogo,1149.9710000000196,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
129,1658741487953,25/07/2022 09:31:27,1658741487914,1,25/07/2022 10:31:27,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,20,13,6,IsTrue,button,timelimit_screen,200.01499999998487,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
130,1658741488950,25/07/2022 09:31:28,1658741488914,1,25/07/2022 10:31:28,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,35,14,1,Screen 1,button,timelimit_screen,999.9610000000102,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
131,1658741489946,25/07/2022 09:31:29,1658741489914,1,25/07/2022 10:31:29,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,35,14,2,Screen 2,button,timelimit_screen,999.9689999999828,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
132,1658741491146,25/07/2022 09:31:31,1658741491114,1,25/07/2022 10:31:31,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,35,14,3,TEST,gosignal,gonogo,1199.9470000000147,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
133,1658741491339,25/07/2022 09:31:31,1658741491313,1,25/07/2022 10:31:31,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,35,14,6,IsTrue,button,timelimit_screen,199.8649999999907,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
134,1658741492346,25/07/2022 09:31:32,1658741492314,1,25/07/2022 10:31:32,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,56,15,1,Screen 1,button,timelimit_screen,1000.0950000000012,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
135,1658741493344,25/07/2022 09:31:33,1658741493314,1,25/07/2022 10:31:33,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,56,15,2,Screen 2,button,timelimit_screen,999.94200000001,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
136,1658741494496,25/07/2022 09:31:34,1658741494464,1,25/07/2022 10:31:34,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,56,15,3,TEST,gosignal,gonogo,1149.9830000000075,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
137,1658741494694,25/07/2022 09:31:34,1658741494664,1,25/07/2022 10:31:34,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,56,15,6,IsTrue,button,timelimit_screen,199.97899999999208,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
138,1658741495696,25/07/2022 09:31:35,1658741495664,1,25/07/2022 10:31:35,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,52,16,1,Screen 1,button,timelimit_screen,999.9819999999891,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
139,1658741496705,25/07/2022 09:31:36,1658741496664,1,25/07/2022 10:31:36,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,52,16,2,Screen 2,button,timelimit_screen,999.9729999999981,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
140,1658741497844,25/07/2022 09:31:37,1658741497814,1,25/07/2022 10:31:37,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,52,16,3,TEST,gosignal,gonogo,1149.6609999999928,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
141,1658741498044,25/07/2022 09:31:38,1658741498014,1,25/07/2022 10:31:38,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,52,16,6,IsTrue,button,timelimit_screen,200.24400000000605,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
142,1658741499049,25/07/2022 09:31:39,1658741499014,1,25/07/2022 10:31:39,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,6,17,1,Screen 1,button,timelimit_screen,999.9750000000058,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
143,1658741500046,25/07/2022 09:31:40,1658741500013,1,25/07/2022 10:31:40,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,6,17,2,Screen 2,button,timelimit_screen,1000.0070000000123,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
144,1658741501197,25/07/2022 09:31:41,1658741501164,1,25/07/2022 10:31:41,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,6,17,3,TEST,gosignal,gonogo,1149.8579999999783,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
145,1658741501395,25/07/2022 09:31:41,1658741501363,1,25/07/2022 10:31:41,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,6,17,6,IsTrue,button,timelimit_screen,200.09600000001956,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
146,1658741502397,25/07/2022 09:31:42,1658741502364,1,25/07/2022 10:31:42,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,16,18,1,Screen 1,button,timelimit_screen,999.9649999999965,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
147,1658741503394,25/07/2022 09:31:43,1658741503363,1,25/07/2022 10:31:43,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,16,18,2,Screen 2,button,timelimit_screen,999.9379999999946,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
148,1658741504542,25/07/2022 09:31:44,1658741504513,1,25/07/2022 10:31:44,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,16,18,3,TEST,gosignal,gonogo,1149.9219999999914,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
149,1658741504745,25/07/2022 09:31:44,1658741504713,1,25/07/2022 10:31:44,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,16,18,6,IsTrue,button,timelimit_screen,200.05000000001746,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
150,1658741505746,25/07/2022 09:31:45,1658741505713,1,25/07/2022 10:31:45,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,18,19,1,Screen 1,button,timelimit_screen,999.9719999999797,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
151,1658741506746,25/07/2022 09:31:46,1658741506713,1,25/07/2022 10:31:46,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,18,19,2,Screen 2,button,timelimit_screen,999.9619999999995,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
152,1658741507623,25/07/2022 09:31:47,1658741507595,1,25/07/2022 10:31:47,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,18,19,3,TEST,Zone1,response_keyboard_single,871.2000000001863,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
153,1658741508096,25/07/2022 09:31:48,1658741508063,1,25/07/2022 10:31:48,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,18,19,6,IsTrue,button,timelimit_screen,200.31599999999162,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
154,1658741509093,25/07/2022 09:31:49,1658741509063,1,25/07/2022 10:31:49,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,37,20,1,Screen 1,button,timelimit_screen,999.994000000006,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
155,1658741510096,25/07/2022 09:31:50,1658741510063,1,25/07/2022 10:31:50,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,37,20,2,Screen 2,button,timelimit_screen,999.9560000000056,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
156,1658741511184,25/07/2022 09:31:51,1658741511156,1,25/07/2022 10:31:51,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,37,20,3,TEST,Zone2,response_keyboard_single,1083.1000000005588,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
157,1658741511492,25/07/2022 09:31:51,1658741511464,1,25/07/2022 10:31:51,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,37,20,6,IsTrue,button,timelimit_screen,199.79999999998836,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
158,1658741512491,25/07/2022 09:31:52,1658741512465,1,25/07/2022 10:31:52,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,40,19,1,Screen 1,button,timelimit_screen,1000.1160000000091,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
159,1658741513496,25/07/2022 09:31:53,1658741513465,1,25/07/2022 10:31:53,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,40,19,2,Screen 2,button,timelimit_screen,1000.0089999999909,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
160,1658741514643,25/07/2022 09:31:54,1658741514615,1,25/07/2022 10:31:54,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,40,19,3,TEST,gosignal,gonogo,1149.9530000000086,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
161,1658741514846,25/07/2022 09:31:54,1658741514814,1,25/07/2022 10:31:54,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,40,19,6,IsTrue,button,timelimit_screen,199.9429999999993,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
162,1658741515836,25/07/2022 09:31:55,1658741515815,1,25/07/2022 10:31:55,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,28,20,1,Screen 1,button,timelimit_screen,999.9729999999981,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
163,1658741516846,25/07/2022 09:31:56,1658741516815,1,25/07/2022 10:31:56,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,28,20,2,Screen 2,button,timelimit_screen,1000.0100000000093,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
164,1658741517992,25/07/2022 09:31:57,1658741517965,1,25/07/2022 10:31:57,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,28,20,3,TEST,gosignal,gonogo,1149.9729999999981,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
165,1658741518193,25/07/2022 09:31:58,1658741518164,1,25/07/2022 10:31:58,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,28,20,6,IsTrue,button,timelimit_screen,199.85500000001048,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
166,1658741519187,25/07/2022 09:31:59,1658741519165,1,25/07/2022 10:31:59,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,13,21,1,Screen 1,button,timelimit_screen,1000.1009999999951,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
167,1658741520199,25/07/2022 09:32:00,1658741520164,1,25/07/2022 10:32:00,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,13,21,2,Screen 2,button,timelimit_screen,999.9629999999888,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
168,1658741520986,25/07/2022 09:32:00,1658741520964,1,25/07/2022 10:32:00,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,13,21,3,TEST,Zone2,response_keyboard_single,791.7999999998137,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
169,1658741521598,25/07/2022 09:32:01,1658741521564,1,25/07/2022 10:32:01,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,13,21,6,IsTrue,button,timelimit_screen,199.9320000000007,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
170,1658741522599,25/07/2022 09:32:02,1658741522565,1,25/07/2022 10:32:02,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,24,21,1,Screen 1,button,timelimit_screen,1000.0290000000095,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
171,1658741523594,25/07/2022 09:32:03,1658741523564,1,25/07/2022 10:32:03,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,24,21,2,Screen 2,button,timelimit_screen,999.8830000000016,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
172,1658741524748,25/07/2022 09:32:04,1658741524714,1,25/07/2022 10:32:04,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,24,21,3,TEST,gosignal,gonogo,1150.0389999999898,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
173,1658741524942,25/07/2022 09:32:04,1658741524914,1,25/07/2022 10:32:04,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,24,21,6,IsTrue,button,timelimit_screen,199.9890000000014,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
174,1658741525945,25/07/2022 09:32:05,1658741525914,1,25/07/2022 10:32:05,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,60,22,1,Screen 1,button,timelimit_screen,999.9760000000242,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
175,1658741526939,25/07/2022 09:32:06,1658741526914,1,25/07/2022 10:32:06,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,60,22,2,Screen 2,button,timelimit_screen,999.9249999999884,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
176,1658741528435,25/07/2022 09:32:08,1658741528066,1,25/07/2022 10:32:08,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,60,22,3,TEST,gosignal,gonogo,1149.9929999999877,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
