Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,t_Stop,Stop,NoGo_Feedback
85,1659101453885,29/07/2022 13:30:53,1659101453870,1,29/07/2022 14:30:53,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,20,11,3,TEST,gosignal,gonogo,1149.9640000000072,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
86,1659101454096,29/07/2022 13:30:54,1659101454070,1,29/07/2022 14:30:54,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,20,11,6,IsTrue,button,timelimit_screen,199.92399999999907,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
87,1659101455096,29/07/2022 13:30:55,1659101455070,1,29/07/2022 14:30:55,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,47,12,1,Screen 1,button,timelimit_screen,1000.0529999999999,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
88,1659101456084,29/07/2022 13:30:56,1659101456070,1,29/07/2022 14:30:56,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,47,12,2,Screen 2,button,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
89,1659101457285,29/07/2022 13:30:57,1659101457270,1,29/07/2022 14:30:57,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,47,12,3,TEST,gosignal,gonogo,1200.0060000000085,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
90,1659101457483,29/07/2022 13:30:57,1659101457470,1,29/07/2022 14:30:57,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,47,12,6,IsTrue,button,timelimit_screen,199.96600000000035,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
91,1659101458485,29/07/2022 13:30:58,1659101458470,1,29/07/2022 14:30:58,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,37,10,1,Screen 1,button,timelimit_screen,999.9789999999921,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
92,1659101459483,29/07/2022 13:30:59,1659101459470,1,29/07/2022 14:30:59,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,37,10,2,Screen 2,button,timelimit_screen,1000.0130000000063,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
93,1659101460122,29/07/2022 13:31:00,1659101460101,1,29/07/2022 14:31:00,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,37,10,3,TEST,Zone2,response_keyboard_single,621.5,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
94,1659101460887,29/07/2022 13:31:00,1659101460870,1,29/07/2022 14:31:00,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,37,10,6,IsTrue,button,timelimit_screen,200.10599999999977,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
95,1659101461894,29/07/2022 13:31:01,1659101461870,1,29/07/2022 14:31:01,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,50,11,1,Screen 1,button,timelimit_screen,999.9809999999998,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
96,1659101462884,29/07/2022 13:31:02,1659101462870,1,29/07/2022 14:31:02,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,50,11,2,Screen 2,button,timelimit_screen,1000.0129999999917,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
97,1659101463534,29/07/2022 13:31:03,1659101463509,1,29/07/2022 14:31:03,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,50,11,3,TEST,Zone1,response_keyboard_single,631.5999999996275,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
98,1659101464240,29/07/2022 13:31:04,1659101464219,1,29/07/2022 14:31:04,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,50,11,6,IsTrue,button,timelimit_screen,199.70799999999872,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
99,1659101465236,29/07/2022 13:31:05,1659101465219,1,29/07/2022 14:31:05,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,60,13,1,Screen 1,button,timelimit_screen,1000.3240000000078,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
100,1659101466236,29/07/2022 13:31:06,1659101466220,1,29/07/2022 14:31:06,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,60,13,2,Screen 2,button,timelimit_screen,999.93299999999,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
101,1659101467385,29/07/2022 13:31:07,1659101467370,1,29/07/2022 14:31:07,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,60,13,3,TEST,gosignal,gonogo,1149.9700000000012,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
102,1659101467584,29/07/2022 13:31:07,1659101467570,1,29/07/2022 14:31:07,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,60,13,6,IsTrue,button,timelimit_screen,199.8850000000093,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
103,1659101468590,29/07/2022 13:31:08,1659101468570,1,29/07/2022 14:31:08,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,45,12,1,Screen 1,button,timelimit_screen,1000.0979999999981,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
104,1659101469594,29/07/2022 13:31:09,1659101469570,1,29/07/2022 14:31:09,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,45,12,2,Screen 2,button,timelimit_screen,999.900999999998,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
105,1659101470139,29/07/2022 13:31:10,1659101470125,1,29/07/2022 14:31:10,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,45,12,3,TEST,Zone2,response_keyboard_single,547.5999999996275,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
106,1659101470986,29/07/2022 13:31:10,1659101470970,1,29/07/2022 14:31:10,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,45,12,6,IsTrue,button,timelimit_screen,199.99199999999837,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
107,1659101471981,29/07/2022 13:31:11,1659101471969,1,29/07/2022 14:31:11,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,30,13,1,Screen 1,button,timelimit_screen,1000.025999999998,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
108,1659101472986,29/07/2022 13:31:12,1659101472969,1,29/07/2022 14:31:12,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,30,13,2,Screen 2,button,timelimit_screen,999.8929999999964,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
109,1659101473596,29/07/2022 13:31:13,1659101473581,1,29/07/2022 14:31:13,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,30,13,3,TEST,Zone2,response_keyboard_single,603.3999999994412,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
110,1659101474332,29/07/2022 13:31:14,1659101474319,1,29/07/2022 14:31:14,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,30,13,6,IsTrue,button,timelimit_screen,199.7329999999929,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
111,1659101475337,29/07/2022 13:31:15,1659101475320,1,29/07/2022 14:31:15,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,15,14,1,Screen 1,button,timelimit_screen,1000.252999999997,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
112,1659101476343,29/07/2022 13:31:16,1659101476319,1,29/07/2022 14:31:16,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,15,14,2,Screen 2,button,timelimit_screen,999.9620000000141,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
113,1659101477542,29/07/2022 13:31:17,1659101477521,1,29/07/2022 14:31:17,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,15,14,3,TEST,gosignal,gonogo,1199.9939999999915,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
114,1659101477733,29/07/2022 13:31:17,1659101477719,1,29/07/2022 14:31:17,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,15,14,6,IsTrue,button,timelimit_screen,199.99700000000303,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
115,1659101478745,29/07/2022 13:31:18,1659101478719,1,29/07/2022 14:31:18,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,14,14,1,Screen 1,button,timelimit_screen,999.7050000000017,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
116,1659101479733,29/07/2022 13:31:19,1659101479719,1,29/07/2022 14:31:19,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,14,14,2,Screen 2,button,timelimit_screen,1000.2569999999978,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
117,1659101480338,29/07/2022 13:31:20,1659101480318,1,29/07/2022 14:31:20,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,14,14,3,TEST,Zone2,response_keyboard_single,588.7999999998137,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
118,1659101481085,29/07/2022 13:31:21,1659101481069,1,29/07/2022 14:31:21,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,14,14,6,IsTrue,button,timelimit_screen,200.0399999999936,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
119,1659101482093,29/07/2022 13:31:22,1659101482068,1,29/07/2022 14:31:22,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,56,15,1,Screen 1,button,timelimit_screen,999.6200000000099,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
120,1659101483094,29/07/2022 13:31:23,1659101483069,1,29/07/2022 14:31:23,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,56,15,2,Screen 2,button,timelimit_screen,1000.2959999999875,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
121,1659101484243,29/07/2022 13:31:24,1659101484220,1,29/07/2022 14:31:24,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,56,15,3,TEST,gosignal,gonogo,1150.046000000002,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
122,1659101484439,29/07/2022 13:31:24,1659101484418,1,29/07/2022 14:31:24,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,56,15,6,IsTrue,button,timelimit_screen,199.90800000001036,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
123,1659101485443,29/07/2022 13:31:25,1659101485419,1,29/07/2022 14:31:25,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,58,15,1,Screen 1,button,timelimit_screen,1000,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
124,1659101486443,29/07/2022 13:31:26,1659101486419,1,29/07/2022 14:31:26,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,58,15,2,Screen 2,button,timelimit_screen,999.9799999999959,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
125,1659101486953,29/07/2022 13:31:26,1659101486933,1,29/07/2022 14:31:26,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,58,15,3,TEST,Zone1,response_keyboard_single,505.59999999962747,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
126,1659101487791,29/07/2022 13:31:27,1659101487769,1,29/07/2022 14:31:27,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,58,15,6,IsTrue,button,timelimit_screen,199.9869999999937,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
127,1659101488792,29/07/2022 13:31:28,1659101488769,1,29/07/2022 14:31:28,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,57,16,1,Screen 1,button,timelimit_screen,1000.0100000000093,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
128,1659101489789,29/07/2022 13:31:29,1659101489769,1,29/07/2022 14:31:29,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,57,16,2,Screen 2,button,timelimit_screen,999.9130000000005,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
129,1659101490415,29/07/2022 13:31:30,1659101490389,1,29/07/2022 14:31:30,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,57,16,3,TEST,Zone1,response_keyboard_single,611.8999999994412,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
130,1659101491190,29/07/2022 13:31:31,1659101491170,1,29/07/2022 14:31:31,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,57,16,6,IsTrue,button,timelimit_screen,199.75400000000081,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
131,1659101492195,29/07/2022 13:31:32,1659101492169,1,29/07/2022 14:31:32,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,49,17,1,Screen 1,button,timelimit_screen,999.9809999999998,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
132,1659101493191,29/07/2022 13:31:33,1659101493169,1,29/07/2022 14:31:33,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,49,17,2,Screen 2,button,timelimit_screen,1000.3260000000009,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
133,1659101493665,29/07/2022 13:31:33,1659101493630,1,29/07/2022 14:31:33,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,49,17,3,TEST,Zone1,response_keyboard_single,451.8999999994412,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
134,1659101494592,29/07/2022 13:31:34,1659101494569,1,29/07/2022 14:31:34,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,49,17,6,IsTrue,button,timelimit_screen,200.028999999995,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
135,1659101495590,29/07/2022 13:31:35,1659101495569,1,29/07/2022 14:31:35,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,53,18,1,Screen 1,button,timelimit_screen,999.9440000000031,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
136,1659101496592,29/07/2022 13:31:36,1659101496569,1,29/07/2022 14:31:36,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,53,18,2,Screen 2,button,timelimit_screen,999.9979999999923,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
137,1659101497018,29/07/2022 13:31:37,1659101496997,1,29/07/2022 14:31:36,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,53,18,3,TEST,Zone2,response_keyboard_single,415.3999999994412,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
138,1659101497989,29/07/2022 13:31:37,1659101497969,1,29/07/2022 14:31:37,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,53,18,6,IsTrue,button,timelimit_screen,200.08800000000338,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
139,1659101498991,29/07/2022 13:31:38,1659101498969,1,29/07/2022 14:31:38,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,38,19,1,Screen 1,button,timelimit_screen,999.8839999999909,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
140,1659101499987,29/07/2022 13:31:39,1659101499969,1,29/07/2022 14:31:39,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,38,19,2,Screen 2,button,timelimit_screen,1000.0770000000048,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
141,1659101500483,29/07/2022 13:31:40,1659101500461,1,29/07/2022 14:31:40,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,38,19,3,TEST,Zone2,response_keyboard_single,484.29999999981374,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
142,1659101501340,29/07/2022 13:31:41,1659101501319,1,29/07/2022 14:31:41,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,38,19,6,IsTrue,button,timelimit_screen,200.0570000000007,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
143,1659101502345,29/07/2022 13:31:42,1659101502319,1,29/07/2022 14:31:42,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,26,20,1,Screen 1,button,timelimit_screen,999.9780000000028,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
144,1659101503338,29/07/2022 13:31:43,1659101503319,1,29/07/2022 14:31:43,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,26,20,2,Screen 2,button,timelimit_screen,999.9890000000014,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
145,1659101504019,29/07/2022 13:31:44,1659101503997,1,29/07/2022 14:31:43,92270,33,task-1njw,,23369740,p015,6832180,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,26,20,3,TEST,Zone1,response_keyboard_single,670.0999999996275,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
